,origen,dest,tram,linia,type,geometry,length,speed,time,directed
2507,B-63-1747,B-63-1881,Secretaria General de l'Esport - Parc de Cervantes,63,Bus,"LINESTRING (2.094940897563098 41.37967723661766, 2.09494204 41.37967791, 2.0950675900000006 41.37977113, 2.09515053 41.37986381999998, 2.0952299100000005 41.37990664, 2.0952763300000004 41.37991857, 2.09543547 41.37993311999998, 2.0955177400000005 41.37995007, 2.0955808500000006 41.37996837, 2.0956307900000004 41.379993859999985, 2.09568547 41.38003423, 2.09584718 41.380069199999994, 2.09592476 41.38007586, 2.09600738 41.380070709999984, 2.0962995 41.38003544000001, 2.0964991000000004 41.38002603, 2.0965988700000007 41.38003212, 2.0967740799999994 41.380060839999985, 2.0968781700000005 41.38009261999999, 2.09707369 41.380175559999984, 2.09756919 41.380453679999995, 2.097827080000001 41.38058217, 2.09813677 41.38069843, 2.09846162 41.38078823, 2.09921337 41.38093989999999, 2.10042264 41.3812637, 2.1010604500000007 41.38142592, 2.101272909999999 41.381461050000006, 2.1014902700000015 41.38146766, 2.1016241200000003 41.38145736, 2.101748830000001 41.38143058, 2.1018578599999995 41.381377719999996, 2.10194187 41.38130331, 2.10197212 41.381259969999995, 2.1020121300000008 41.38115121, 2.1020228400000005 41.381083059999995, 2.102015610000001 41.38094612, 2.10199776 41.38087882000002, 2.10192908 41.38074397, 2.1018246100000004 41.38062313, 2.10176091 41.3805692, 2.10162314 41.38048178, 2.1014992700000006 41.38043603999999, 2.10143225 41.38042325, 2.1013635199999996 41.38041753, 2.101226240000001 41.38042764999999, 2.101151 41.38044962, 2.1011000000000006 41.38047403999999, 2.1010163800000003 41.380539379999995, 2.10098585 41.38057865999998, 2.1009511200000013 41.38066555999999, 2.1009465500000006 41.38073383999999, 2.10095391 41.38078494, 2.100970660000001 41.38083477, 2.1010308899999997 41.380926740000014, 2.101674290000001 41.381645640000016, 2.1034590900000003 41.38372994000001, 2.1039963299999997 41.38443509999999, 2.10433478 41.38494358, 2.1045760799999997 41.385191160000005, 2.1046689876972238 41.38529776618517)",1420.8116504527814,3.333333333333333,7.104058252263908,True
2508,B-63-1881,B-63-761,Parc de Cervantes - Av d'Esplugues - González Tablas,63,Bus,"LINESTRING (2.1046689876972238 41.38529776618517, 2.10550186 41.38625342, 2.106613939608161 41.38750766360138)",294.35778441334855,3.333333333333333,1.4717889220667428,True
2509,B-63-761,B-63-762,Av d'Esplugues - González Tablas - Av d'Esplugues,63,Bus,"LINESTRING (2.106613939608161 41.38750766360138, 2.10736552 41.38835529, 2.108069320000001 41.3891625, 2.1081453000000003 41.389225290000006, 2.10827897 41.38929827, 2.10832645 41.38935669, 2.10840353 41.38942726999998, 2.10848998 41.389491379999996, 2.109126758315426 41.38991249791995)",342.3597215548401,3.333333333333333,1.711798607774201,True
2510,B-63-762,B-63-763,Av d'Esplugues - Av d'Esplugues - Av Pearson,63,Bus,"LINESTRING (2.109126758315426 41.38991249791995, 2.1112440600000006 41.39131266, 2.1114042900000003 41.39145815, 2.1114729200000006 41.39153736, 2.11157567 41.39168919000001, 2.111624150000001 41.39177741, 2.11169397 41.39196084, 2.111962439548437 41.39332464090448)",470.8525995358169,3.333333333333333,2.354262997679085,True
2511,B-63-763,B-63-711,Av d'Esplugues - Av Pearson - Av Pedralbes - Cavallers,63,Bus,"LINESTRING (2.111962439548437 41.39332464090448, 2.1120346 41.3936912, 2.1121036700000015 41.393859690000006, 2.11215166 41.39394018999999, 2.11226289 41.39408684999999, 2.11237719 41.3941905, 2.1124446900000002 41.394234860000005, 2.11259653 41.39430614, 2.1127371699999995 41.39435315, 2.1129014300000004 41.39438548, 2.11307113 41.39438940000001, 2.113212900000001 41.394371050000004, 2.113403150000001 41.394311869999996, 2.11352427 41.39424302, 2.11415492 41.39374466000001, 2.1152200367701393 41.39292287455404)",413.77151864958967,3.333333333333333,2.0688575932479485,True
2512,B-63-711,B-63-297,Av Pedralbes - Cavallers - Av Pedralbes - Pg Manuel Girona,63,Bus,"LINESTRING (2.1152200367701393 41.39292287455404, 2.1165984900000003 41.39185929, 2.118960974796381 41.39002019933894)",449.09147863027044,3.333333333333333,2.2454573931513524,True
2513,B-63-297,B-63-492,Av Pedralbes - Pg Manuel Girona - Diagonal - Av Joan XXIII,63,Bus,"LINESTRING (2.118960974796381 41.39002019933894, 2.119515710000001 41.389588339999996, 2.1200860600000007 41.38917494999997, 2.12202393 41.38767776, 2.1220775500000006 41.38760532000001, 2.12209539 41.38752348, 2.1220937099999997 41.38750126, 2.12201993 41.38731612999999, 2.1220086100000004 41.38726264000001, 2.1219966400000003 41.3871055, 2.12201269 41.38700953, 2.12203465 41.38696395, 2.12210405 41.386882559999975, 2.122199460000001 41.38683863, 2.1222531800000004 41.386826429999985, 2.1223088800000003 41.38682125999999, 2.12241436 41.386831189999995, 2.122967440559051 41.386971317457025)",534.1343430886834,3.333333333333333,2.6706717154434174,True
2514,B-63-492,B-63-493,Diagonal - Av Joan XXIII - Diagonal - Gran Via Carles III,63,Bus,"LINESTRING (2.122967440559051 41.386971317457025, 2.125559570738473 41.387628011396004)",228.6698979430635,3.333333333333333,1.1433494897153174,True
2515,B-63-493,B-63-494,Diagonal - Gran Via Carles III - Diagonal - Gandesa,63,Bus,"LINESTRING (2.125559570738473 41.387628011396004, 2.12589897 41.38771399000001, 2.1272543000000006 41.38804502, 2.12892124 41.38846701, 2.1289230095371168 41.38846746086703)",296.2685508723891,3.333333333333333,1.4813427543619457,True
2516,B-63-494,B-63-42,Diagonal - Gandesa - Diagonal - L'Illa Diagonal,63,Bus,"LINESTRING (2.1289230095371168 41.38846746086703, 2.133470503462274 41.38962602379526)",401.38661057849924,3.333333333333333,2.0069330528924967,True
2517,B-63-42,B-63-373,Diagonal - L'Illa Diagonal - Diagonal - Entença,63,Bus,"LINESTRING (2.133470503462274 41.38962602379526, 2.136391485307697 41.39037008483189)",257.81414062396726,3.333333333333333,1.2890707031198365,True
2518,B-63-373,B-63-822,Diagonal - Entença - Diagonal - Av de Sarrià,63,Bus,"LINESTRING (2.136391485307697 41.39037008483189, 2.1402954511853913 41.391364399297416)",344.56576390792725,3.333333333333333,1.7228288195396364,True
2519,B-63-822,B-63-814,Diagonal - Av de Sarrià - Villarroel - Buenos Aires,63,Bus,"LINESTRING (2.1402954511853913 41.391364399297416, 2.1402962 41.39136459, 2.1428212900000014 41.392049609999994, 2.14383663 41.39230509, 2.14394714 41.39232087, 2.14413703 41.39233113, 2.1441822800000008 41.392324420000016, 2.14427881 41.39228986, 2.1443738300000006 41.392267059999995, 2.1444148100000002 41.39223933000001, 2.14442753 41.392203879999975, 2.1444241500000003 41.39217987, 2.14408765 41.39140378000001, 2.1440872100000004 41.39134505, 2.1441097 41.391297910000006, 2.14416197 41.39124404, 2.14462934 41.390894970000005, 2.1446751599999994 41.39087284, 2.14477853 41.39084819000001, 2.1448868300000012 41.39085184, 2.14498687 41.39088335, 2.14502987 41.39090847, 2.14699504 41.39233791999999, 2.14703519 41.39235631, 2.1471260000000014 41.39237311999998, 2.14721823 41.39236152, 2.14729683 41.39232337, 2.1476268736419963 41.392075559861674)",868.024663968109,3.333333333333333,4.340123319840545,True
2520,B-63-814,B-63-1264,Villarroel - Buenos Aires - Villarroel - Hospital Clínic,63,Bus,"LINESTRING (2.1476268736419963 41.392075559861674, 2.1480736600000006 41.39174009, 2.1484543400000007 41.39144213, 2.1495796300000007 41.390604359999976, 2.1511666455796807 41.3894065296758)",418.81603595576803,3.333333333333333,2.09408017977884,True
2521,B-63-1264,B-63-165,Villarroel - Hospital Clínic - València - Villarroel,63,Bus,"LINESTRING (2.1511666455796807 41.3894065296758, 2.1548690500000003 41.38661181, 2.1549114799999995 41.38658806, 2.15500972 41.386559549999994, 2.1550623400000006 41.38655572, 2.15516601 41.38656952, 2.1552645700000004 41.38661557, 2.155579453199741 41.38685251736738)",511.6592004878966,3.333333333333333,2.558296002439483,True
2522,B-63-165,B-63-3,València - Villarroel - València - Muntaner,63,Bus,"LINESTRING (2.155579453199741 41.38685251736738, 2.157860551375337 41.38856895075753)",269.614088394799,3.333333333333333,1.3480704419739953,True
2523,B-63-3,B-63-98,València - Muntaner - València - Balmes,63,Bus,"LINESTRING (2.157860551375337 41.38856895075753, 2.1600533658471694 41.390218827099886)",259.1660377744779,3.333333333333333,1.2958301888723895,True
2524,B-63-98,B-63-175,València - Balmes - Balmes - Aragó,63,Bus,"LINESTRING (2.1600533658471694 41.390218827099886, 2.16053816 41.390583570000004, 2.1605892400000006 41.390605210000004, 2.1606742100000003 41.39062158, 2.1607327999999995 41.39062109, 2.16081726 41.390603279999986, 2.160864000000001 41.39058281, 2.1624277898380404 41.389400858654156)",271.5233438131519,3.333333333333333,1.3576167190657595,True
2525,B-63-175,B-63-562,Balmes - Aragó - Balmes - Gran Via,63,Bus,"LINESTRING (2.1624277898380404 41.389400858654156, 2.16389129 41.38829465, 2.164761630632183 41.3876320947084)",276.8404216559817,3.333333333333333,1.3842021082799085,True
2526,B-65-1062,B-65-108,Av Paral·lel - Lleida - Pl Espanya - FGC,65,Bus,"LINESTRING (2.1530571244990404 41.37485056798128, 2.1532813500000003 41.37485025, 2.15331809 41.374858370000005, 2.1533409899999993 41.37487153, 2.1533640200000006 41.37490360000001, 2.15336489 41.375039739999984, 2.1533348800000005 41.37506613000001, 2.1533121000000004 41.37507059, 2.1521473700000002 41.375074989999995, 2.1520178699999994 41.375086120000006, 2.15180978 41.37511955, 2.1513910500000004 41.37515981, 2.1499519799999995 41.3751598, 2.1498785300000005 41.375167559999994, 2.1497386100000004 41.37520396, 2.14961563 41.37526604, 2.14948736 41.3753671, 2.14942941 41.37540126, 2.1493660900000013 41.37542948999999, 2.1492276000000015 41.37546630999999, 2.14915478 41.37547430000001, 2.1490081000000005 41.37546870999999, 2.1488682600000004 41.37543491, 2.1487446500000003 41.37537518000001, 2.1486385600000006 41.37528762, 2.1485708300000006 41.37518960999999, 2.1485408699999997 41.375091489999996, 2.14851138 41.374854019999994, 2.1484777400000006 41.37475789, 2.14844479 41.37471746, 2.14807017 41.374406840000006, 2.1471992839426446 41.37374499472239)",674.6149524012997,3.333333333333333,3.3730747620064983,True
2527,B-65-108,B-65-421,Pl Espanya - FGC - Gran Via - Farell,65,Bus,"LINESTRING (2.1471992839426446 41.37374499472239, 2.14716629 41.37371992, 2.14704311 41.37360617, 2.1469550700000006 41.37349182, 2.14688027 41.37341864999998, 2.1449838866926707 41.371967863811186)",271.19296122223517,3.333333333333333,1.355964806111176,True
2528,B-65-421,B-65-907,Gran Via - Farell - Gran Via - Moianès,65,Bus,"LINESTRING (2.1449838866926707 41.371967863811186, 2.14492003 41.371919010000006, 2.1426556161464534 41.37020308137607)",276.2352901847775,3.333333333333333,1.3811764509238877,True
2529,B-65-907,B-65-895,Gran Via - Moianès - La Campana,65,Bus,"LINESTRING (2.1426556161464534 41.37020308137607, 2.14265539 41.37020290999998, 2.1400627751169714 41.368261317491516)",305.7797411822134,3.333333333333333,1.5288987059110672,True
2530,B-65-895,B-65-183,La Campana - Gran Via - Ildefons Cerdà,65,Bus,"LINESTRING (2.1400627751169714 41.368261317491516, 2.1396400299999994 41.36794471000002, 2.138851450000001 41.36732018000001, 2.1387429299999994 41.36727367, 2.13859564 41.36722505, 2.1384944600000004 41.367174479999996, 2.136594726002404 41.36579878877192)",399.9976799806232,3.333333333333333,1.9999883999031163,True
2531,B-65-183,B-65-3023,Gran Via - Ildefons Cerdà - Ildefons Cerdà - Ciutat de la Justícia,65,Bus,"LINESTRING (2.136594726002404 41.36579878877192, 2.1365099000000005 41.36573736, 2.1358015300000006 41.365206419999986, 2.1356910600000005 41.36514051, 2.1355464899999994 41.365093290000004, 2.135266180000001 41.36506978, 2.13517565 41.36504255, 2.1350611300000004 41.36498249000001, 2.13500304 41.364932620000005, 2.13494036 41.36486193, 2.13490954 41.36478634, 2.1348903 41.36469544, 2.1348965299999993 41.36454005, 2.13486308 41.36449184, 2.13476644 41.36441234, 2.13454655 41.36425299, 2.13388474 41.363812899999985, 2.1338584355134587 41.363792951627396)",335.34651970365246,3.333333333333333,1.6767325985182626,True
2532,B-65-3023,B-65-3024,Ildefons Cerdà - Ciutat de la Justícia - Av Granvia - Alhambra,65,Bus,"LINESTRING (2.1338584355134587 41.363792951627396, 2.1324418400000007 41.36271862999999, 2.131358549999999 41.36188426, 2.1313416265671092 41.36187198558433)",299.67315284266107,3.333333333333333,1.4983657642133055,True
2533,B-65-3024,B-65-2965,Av Granvia - Alhambra - Av. Granvia - Centre Comercial,65,Bus,"LINESTRING (2.1313416265671092 41.36187198558433, 2.1302788100000005 41.36110112, 2.128439355787345 41.359715220736895)",341.00145476271035,3.333333333333333,1.705007273813552,True
2534,B-65-2965,B-65-92,Av. Granvia - Centre Comercial - Pl Europa,65,Bus,"LINESTRING (2.128439355787345 41.359715220736895, 2.12721251 41.35879083, 2.1265979877084162 41.35833686983977)",217.1264621423189,3.333333333333333,1.0856323107115946,True
2535,B-65-92,B-65-2966,Pl Europa - Amadeu Torner,65,Bus,"LINESTRING (2.1265979877084162 41.35833686983977, 2.1261201299999994 41.35798386000002, 2.12599186 41.35791704, 2.12498215 41.35757725, 2.124910750000001 41.357546149999976, 2.12485176 41.357509969999995, 2.12477838 41.357431609999985, 2.12458658 41.35686095000002, 2.1245362199999995 41.35679064999999, 2.124176981271401 41.356519945399235)",302.1668125530124,3.333333333333333,1.5108340627650623,True
2536,B-65-2966,B-65-1434,Amadeu Torner - Av Granvia - Can Tries,65,Bus,"LINESTRING (2.124176981271401 41.356519945399235, 2.122099274436309 41.354954222244)",245.81815870430142,3.333333333333333,1.2290907935215072,True
2537,B-65-1434,B-65-1611,Av Granvia - Can Tries - Parc de Bellvitge,65,Bus,"LINESTRING (2.122099274436309 41.354954222244, 2.1217502200000005 41.354691169999995, 2.12169764 41.35466115999999, 2.12161668 41.35463321, 2.12156661 41.35460007, 2.1214964000000003 41.35453383000001, 2.1214525300000004 41.35447013, 2.12143668 41.35443331000001, 2.12142044 41.35432467999999, 2.12140386 41.35427357, 2.1213487199999994 41.354194700000015, 2.12014577 41.3532917, 2.11980687 41.35299916000002, 2.1184841500000005 41.35200043, 2.1178170600000006 41.35154728000001, 2.11659267 41.35079939, 2.11607851 41.35046539999999, 2.1144661399999998 41.34933040000001, 2.11417909 41.34915836999999, 2.11366745 41.34887358, 2.1132619300000006 41.34868933999999, 2.1129080800000004 41.3485228, 2.1127290000000003 41.348428600000005, 2.11249084 41.3483226, 2.1123245300000004 41.34823293000001, 2.112315421265945 41.34822683243535)",1117.5494234708983,3.333333333333333,5.587747117354493,True
2538,B-65-1611,B-65-1612,Parc de Bellvitge - Hospital Oncològic,65,Bus,"LINESTRING (2.112315421265945 41.34822683243535, 2.1122022899999995 41.348151100000024, 2.11208311 41.34805345999999, 2.11194048 41.34790178999999, 2.11169737 41.34752990000001, 2.1115951 41.347396489999994, 2.11135889 41.34712273, 2.11120088 41.34695522, 2.11082547 41.346594640000006, 2.1106154900000003 41.34641555, 2.1102720906694294 41.34614395337669)",289.2964057624646,3.333333333333333,1.446482028812323,True
2539,B-65-1612,B-65-1789,Hospital Oncològic - Hospital de Bellvitge,65,Bus,"LINESTRING (2.1102720906694294 41.34614395337669, 2.110222890000001 41.34610504, 2.1084109 41.34474951999999, 2.1079646199999997 41.34444078000001, 2.10740177 41.34409825, 2.106748509999999 41.34363247, 2.1062962599999997 41.34332693, 2.1061592099999995 41.343247199999986, 2.1060162100000004 41.34317925, 2.10584097 41.34311484000002, 2.1057370600000005 41.34308657, 2.10564688 41.34307131, 2.10547517 41.34305999, 2.1053306 41.34306729, 2.1052527 41.34307824, 2.1051639599999996 41.34312709, 2.1051474043748377 41.34314075741864)",563.2089811565822,3.333333333333333,2.8160449057829116,True
2540,B-65-1789,B-65-3491,Hospital de Bellvitge - Les Moreres - Ignasi Iglésias,65,Bus,"LINESTRING (2.1051474043748377 41.34314075741864, 2.105103830000001 41.34317673, 2.10504806 41.34324560999999, 2.1049897599999996 41.34333743, 2.1049306100000003 41.34339611, 2.1048879 41.34342579, 2.10477358 41.34347230000001, 2.1047009300000004 41.34348372000001, 2.1046172599999995 41.34348364, 2.10453977 41.34346519, 2.1044584100000003 41.343432459999995, 2.1044053400000005 41.34339597000002, 2.1043538600000002 41.343345789999994, 2.10431591 41.34328419, 2.10430033 41.34320443, 2.1043077 41.34315890999999, 2.1043474899999994 41.34305443000002, 2.10434752 41.34296014, 2.10431727 41.34288507000001, 2.1042883600000004 41.342846429999994, 2.10419693 41.34277301, 2.1041223100000015 41.34273544999999, 2.10402342 41.342703549999996, 2.1033665700000004 41.34256032, 2.10317167 41.34250288999999, 2.1030334999999996 41.34245247999999, 2.10277697 41.34233644000001, 2.10250249 41.34218583, 2.1021903900000005 41.34195559999999, 2.10205289 41.34183514, 2.10187859 41.34163439, 2.10179168 41.34150390999999, 2.10171239 41.34135335999998, 2.101646360000001 41.34118274999999, 2.1015954 41.34097340000001, 2.1015034699999995 41.34012648, 2.10146231 41.33986983, 2.10142759 41.3397432, 2.1013450199999997 41.33952021, 2.1012593099999997 41.339377150000004, 2.10120378 41.33931064, 2.10106972 41.33919051, 2.098059350000001 41.336920129999996, 2.09740084 41.33645490000001, 2.09696093 41.33618722, 2.0965507900000007 41.33596871, 2.09619623 41.33580827, 2.0960408 41.335764629999986, 2.0958762600000007 41.33574884999999, 2.0957932000000006 41.33575174, 2.09572317 41.33576691, 2.0956563700000004 41.33578885000001, 2.0955370000000006 41.33585142999999, 2.0954432500000006 41.3359352, 2.0953968899999995 41.33600799, 2.095376360000001 41.33606206, 2.09536348 41.33617386000001, 2.09538862 41.336284479999996, 2.09542102 41.33634671, 2.0954609399999997 41.33639523, 2.0955634 41.33647903999999, 2.095690379999999 41.33654092999999, 2.0958338299999997 41.336576960000016, 2.0959829699999997 41.336592559999985, 2.0960870100000015 41.336595509999995, 2.0962940100000007 41.33657984, 2.0963952 41.33656136, 2.0970584400000005 41.33637714, 2.0991574200000005 41.33576052, 2.09987358 41.33551225, 2.1001354600000015 41.33541224, 2.1006455700000006 41.33519320999999, 2.10089326 41.33507442, 2.1012309000000005 41.334894240000025, 2.101467370000001 41.334758669999985, 2.101536170000001 41.33469510999999, 2.10157869 41.33463281999999, 2.10159455 41.33456148, 2.101579650000001 41.33451328999999, 2.1015136200000004 41.33444141, 2.1013982600000007 41.33436446, 2.099459120000001 41.33357472, 2.09940358 41.33354299000002, 2.09936507 41.333508819999984, 2.0993469 41.33346734999998, 2.09935188 41.33344502, 2.0993694499999997 41.33342202, 2.099848090000001 41.33311281, 2.1002056580931128 41.33290292587326)",2268.8223315524706,3.333333333333333,11.344111657762353,True
