origen,dest,tram,last_line,type,time,directed,cost,geometry
B-V21-915,Parc de Recerca Biomèdica,Vila Olímpica - Parc de Recerca Biomèdica,V21,Egress,2.816666666666667,True,6.3375,"LINESTRING (2.1941666 41.3888217, 2.1936913 41.3884166, 2.1936408 41.3883735, 2.1936189 41.3883547, 2.1934835 41.388245, 2.1934372 41.3881998, 2.1933218 41.3880839, 2.193306 41.3880681, 2.1932954 41.3880581, 2.1932581 41.38802, 2.1930842 41.3878573, 2.1929421 41.3877061, 2.1926413 41.387349, 2.192617 41.3873202, 2.192606 41.3873071, 2.1925702 41.3872548, 2.1925282 41.3871937, 2.1924697 41.3871022, 2.1924289 41.3870472, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-V27-915,Parc de Recerca Biomèdica,Vila Olímpica - Parc de Recerca Biomèdica,V27,Egress,2.816666666666667,True,6.3375,"LINESTRING (2.1941666 41.3888217, 2.1936913 41.3884166, 2.1936408 41.3883735, 2.1936189 41.3883547, 2.1934835 41.388245, 2.1934372 41.3881998, 2.1933218 41.3880839, 2.193306 41.3880681, 2.1932954 41.3880581, 2.1932581 41.38802, 2.1930842 41.3878573, 2.1929421 41.3877061, 2.1926413 41.387349, 2.192617 41.3873202, 2.192606 41.3873071, 2.1925702 41.3872548, 2.1925282 41.3871937, 2.1924697 41.3871022, 2.1924289 41.3870472, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-136-915,Parc de Recerca Biomèdica,Vila Olímpica - Parc de Recerca Biomèdica,136,Egress,2.816666666666667,True,6.3375,"LINESTRING (2.1941666 41.3888217, 2.1936913 41.3884166, 2.1936408 41.3883735, 2.1936189 41.3883547, 2.1934835 41.388245, 2.1934372 41.3881998, 2.1933218 41.3880839, 2.193306 41.3880681, 2.1932954 41.3880581, 2.1932581 41.38802, 2.1930842 41.3878573, 2.1929421 41.3877061, 2.1926413 41.387349, 2.192617 41.3873202, 2.192606 41.3873071, 2.1925702 41.3872548, 2.1925282 41.3871937, 2.1924697 41.3871022, 2.1924289 41.3870472, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-47-1281,Parc de Recerca Biomèdica,Ramon Trias Fargas - Pg Marítim - Parc de Recerca Biomèdica,47,Egress,6.783333333333333,True,15.2625,"LINESTRING (2.1967027 41.3856078, 2.1963123 41.3859019, 2.1960682 41.3860765, 2.195654 41.3863988, 2.1954599 41.3865469, 2.1954053 41.3865736, 2.195437 41.3865966, 2.1954741 41.3866255, 2.1953763 41.3867235, 2.1952275 41.386855, 2.195109 41.3869441, 2.1950509 41.3869878, 2.1949517 41.3870624, 2.1948249 41.3871577, 2.1947944 41.3871796, 2.1946055 41.3873145, 2.1945823 41.3873301, 2.1945258 41.3872917, 2.194503 41.3872762, 2.1941758 41.3875354, 2.1941311 41.387548, 2.1940719 41.3875964, 2.1940609 41.3876067, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-59-1285,Parc de Recerca Biomèdica,Ramon Trias Fargas - Ronda Litoral - Parc de Recerca Biomèdica,59,Egress,5.933333333333334,True,13.350000000000001,"LINESTRING (2.1960682 41.3860765, 2.195654 41.3863988, 2.1954599 41.3865469, 2.1954053 41.3865736, 2.195437 41.3865966, 2.1954741 41.3866255, 2.1953763 41.3867235, 2.1952275 41.386855, 2.195109 41.3869441, 2.1950509 41.3869878, 2.1949517 41.3870624, 2.1948249 41.3871577, 2.1947944 41.3871796, 2.1946055 41.3873145, 2.1945823 41.3873301, 2.1945258 41.3872917, 2.194503 41.3872762, 2.1941758 41.3875354, 2.1941311 41.387548, 2.1940719 41.3875964, 2.1940609 41.3876067, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-136-1784,Parc de Recerca Biomèdica,Trelawny - Pg. Marítim - Parc de Recerca Biomèdica,136,Egress,7.633333333333334,True,17.175,"LINESTRING (2.1957428 41.3848861, 2.1955585 41.3849993, 2.1952636 41.3851965, 2.1950706 41.3853503, 2.1946811 41.3856525, 2.1944293 41.3858439, 2.1945284 41.3859185, 2.1944492 41.3859794, 2.1944194 41.3860004, 2.1943677 41.3860348, 2.1943454 41.3860428, 2.1943281 41.3860606, 2.1944856 41.3862, 2.1945572 41.3862923, 2.1946431 41.3863879, 2.1947988 41.3864994, 2.1947413 41.3865824, 2.1946886 41.3866292, 2.1948928 41.3867804, 2.1949166 41.3867983, 2.1946795 41.3869763, 2.194664 41.3869868, 2.1946288 41.3870138, 2.1945956 41.3870391, 2.1945753 41.3870553, 2.1944472 41.3871791, 2.1944259 41.3871963, 2.194503 41.3872762, 2.1941758 41.3875354, 2.1941311 41.387548, 2.1940719 41.3875964, 2.1940609 41.3876067, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-D20-1788,Parc de Recerca Biomèdica,Trelawny - Av Litoral - Parc de Recerca Biomèdica,D20,Egress,6.716666666666667,True,15.1125,"LINESTRING (2.1950706 41.3853503, 2.1946811 41.3856525, 2.1944293 41.3858439, 2.1945284 41.3859185, 2.1944492 41.3859794, 2.1944194 41.3860004, 2.1943677 41.3860348, 2.1943454 41.3860428, 2.1943281 41.3860606, 2.1944856 41.3862, 2.1945572 41.3862923, 2.1946431 41.3863879, 2.1947988 41.3864994, 2.1947413 41.3865824, 2.1946886 41.3866292, 2.1948928 41.3867804, 2.1949166 41.3867983, 2.1946795 41.3869763, 2.194664 41.3869868, 2.1946288 41.3870138, 2.1945956 41.3870391, 2.1945753 41.3870553, 2.1944472 41.3871791, 2.1944259 41.3871963, 2.194503 41.3872762, 2.1941758 41.3875354, 2.1941311 41.387548, 2.1940719 41.3875964, 2.1940609 41.3876067, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-H16-2294,Parc de Recerca Biomèdica,Ramon Trias Fargas - Doctor Trueta - Parc de Recerca Biomèdica,H16,Egress,6.433333333333334,True,14.475000000000001,"LINESTRING (2.1905379 41.3902887, 2.1906068 41.3902328, 2.1908655 41.3900353, 2.1910913 41.3898807, 2.1912358 41.3897709, 2.1914487 41.3896134, 2.1916618 41.3894527, 2.1917726 41.3893639, 2.1923132 41.3889462, 2.1923553 41.3889149, 2.1923623 41.3887201, 2.1923281 41.3886826, 2.1923783 41.3886339, 2.1918677 41.3882451, 2.1917103 41.3881244, 2.1915509 41.3880095, 2.1917737 41.3878443, 2.1918791 41.38777, 2.1921051 41.3875877, 2.1924324 41.3873433, 2.1923195 41.3872603, 2.1924011 41.387198, 2.1924523 41.3871718, 2.1924014 41.3870964, 2.1923815 41.3870692, 2.1924289 41.3870472, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-H16-2295,Parc de Recerca Biomèdica,Icària - Parc Carles I - Parc de Recerca Biomèdica,H16,Egress,2.933333333333333,True,6.6,"LINESTRING (2.194261 41.3887069, 2.1939972 41.3884831, 2.1937477 41.3882661, 2.1937115 41.3882878, 2.1935791 41.3881745, 2.1935261 41.3881284, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-V27-2306,Parc de Recerca Biomèdica,Pg Marítim - Parc de Recerca Biomèdica,V27,Egress,7.883333333333334,True,17.7375,"LINESTRING (2.1959728 41.3849414, 2.1963816 41.3852454, 2.1966961 41.385487, 2.1967985 41.3855623, 2.1968128 41.3855777, 2.196816 41.3855926, 2.1968166 41.3856061, 2.1968097 41.3856205, 2.1967743 41.3856501, 2.1965065 41.3858504, 2.1961367 41.3861253, 2.1959795 41.3862411, 2.1958891 41.386311, 2.1954741 41.3866255, 2.1953763 41.3867235, 2.1952275 41.386855, 2.195109 41.3869441, 2.1950509 41.3869878, 2.1949517 41.3870624, 2.1948249 41.3871577, 2.1947944 41.3871796, 2.1946055 41.3873145, 2.1945823 41.3873301, 2.1945258 41.3872917, 2.194503 41.3872762, 2.1941758 41.3875354, 2.1941311 41.387548, 2.1940719 41.3875964, 2.1940609 41.3876067, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
B-V21-3332,Parc de Recerca Biomèdica,Pg Marítim - Parc de Recerca Biomèdica,V21,Egress,8.466666666666667,True,19.05,"LINESTRING (2.1958162 41.3848259, 2.1958355 41.3848401, 2.1959728 41.3849414, 2.1963816 41.3852454, 2.1966961 41.385487, 2.1967985 41.3855623, 2.1968128 41.3855777, 2.196816 41.3855926, 2.1968166 41.3856061, 2.1968097 41.3856205, 2.1967743 41.3856501, 2.1965065 41.3858504, 2.1961367 41.3861253, 2.1959795 41.3862411, 2.1958891 41.386311, 2.1954741 41.3866255, 2.1953763 41.3867235, 2.1952275 41.386855, 2.195109 41.3869441, 2.1950509 41.3869878, 2.1949517 41.3870624, 2.1948249 41.3871577, 2.1947944 41.3871796, 2.1946055 41.3873145, 2.1945823 41.3873301, 2.1945661 41.387341, 2.1944199 41.3874395, 2.1943099 41.387523, 2.1942059 41.3876011, 2.1941706 41.3876306, 2.194135 41.3876581, 2.1940375 41.3877334, 2.1939742 41.3876884, 2.1939358 41.387706, 2.1937252 41.3878608, 2.1936649 41.3879079, 2.1936115 41.3879495, 2.1935526 41.3880048, 2.1935206 41.3880132, 2.1934304 41.3879931, 2.1934179 41.3880008, 2.1934052 41.3880083, 2.193374 41.3879773, 2.1930299 41.3876355, 2.1927184 41.3872618, 2.1925155 41.3870006, 2.1924956 41.3870193, 2.1924268 41.3869308, 2.192324 41.3867918, 2.1921913 41.3866298, 2.1920823 41.3865013, 2.1919478 41.3863375, 2.1917986 41.3861819, 2.1915742 41.3859481, 2.1914755 41.3858416, 2.1912425 41.3856422, 2.1910426 41.3854969, 2.190834 41.3853706, 2.1905231 41.3852242, 2.1901999 41.3850798, 2.1898019 41.3849296, 2.1895201 41.3848357, 2.1892237 41.3847693, 2.1890598 41.3847379, 2.1887653 41.3847029, 2.1885095 41.3846878, 2.1882348 41.3846932, 2.1881367 41.3846998)"
SM-421,Parc de Recerca Biomèdica,Ciutadella | Vila Olímpica - Parc de Recerca Biomèdica,IU Stop,Egress,57.95,True,130.38750000000002,"LINESTRING (2.1448572 41.3719842, 2.1450234 41.372107, 2.1450643 41.3721392, 2.1453764 41.3723729, 2.1454205 41.3724027, 2.1454507 41.3724283, 2.1455149 41.3724677, 2.1456132 41.3725386, 2.1459023 41.3727531, 2.1459357 41.3727789, 2.1459627 41.372797, 2.1461368 41.3729272, 2.1462827 41.3730369, 2.1463082 41.3730592, 2.1469093 41.3735077, 2.1470734 41.3735556, 2.1473051 41.3737339, 2.1477349 41.3740736, 2.1479202 41.3742143, 2.1479477 41.374235, 2.1480038 41.3741872, 2.1480543 41.374144, 2.1481087 41.3740973, 2.1481372 41.3740739, 2.1484654 41.3743124, 2.1484811 41.3743249, 2.1486523 41.3744497, 2.1486907 41.3744749, 2.148731 41.3744972, 2.1487769 41.3745186, 2.1488219 41.3745355, 2.1488696 41.3745524, 2.1489429 41.3745693, 2.1490048 41.3745762, 2.1490731 41.3745772, 2.149155 41.3745768, 2.14922 41.3745833, 2.149311 41.3746006, 2.1493899 41.3746259, 2.1494596 41.3746581, 2.1495277 41.3746929, 2.1496657 41.3747692, 2.1497372 41.374823, 2.1498063 41.3748728, 2.1498293 41.3748855, 2.1498691 41.3749075, 2.1499319 41.374933, 2.1500284 41.3749564, 2.1500537 41.3749603, 2.1501141 41.3749689, 2.1505384 41.3749648, 2.1509325 41.3749609, 2.151159 41.3749587, 2.1515228 41.3749574, 2.1521454 41.3749554, 2.152197 41.3749552, 2.1522543 41.374955, 2.1528563 41.37495, 2.1530746 41.3749501, 2.1532334 41.3749516, 2.1533974 41.3749511, 2.1534313 41.3749507, 2.1537063 41.3749473, 2.1537514 41.3749467, 2.1540314 41.3749429, 2.1543329 41.374942, 2.1544325 41.3749417, 2.1544529 41.3749415, 2.1545145 41.3749415, 2.1554345 41.3749399, 2.1556936 41.3749379, 2.1557259 41.3749379, 2.1557966 41.3749376, 2.1560223 41.374937, 2.1561256 41.37501, 2.1562057 41.3750644, 2.1563103 41.3751105, 2.156392 41.3751465, 2.1565016 41.3751503, 2.1565808 41.3751502, 2.1566268 41.3751501, 2.1584177 41.3751477, 2.1584697 41.3751476, 2.1585142 41.3751525, 2.1586322 41.3751655, 2.1586781 41.3751644, 2.1586796 41.375223, 2.1586801 41.3752427, 2.1588064 41.3753388, 2.1588856 41.3753512, 2.1596306 41.3758974, 2.1597632 41.3759667, 2.1598369 41.3760171, 2.1598799 41.3760488, 2.159927 41.3760833, 2.159971 41.3761363, 2.1600474 41.3762283, 2.1600952 41.3762653, 2.1607454 41.3767687, 2.1608768 41.3768562, 2.160982 41.376921, 2.1610716 41.3769911, 2.1611905 41.377084, 2.1612246 41.3771084, 2.1620295 41.3777083, 2.1621112 41.3777685, 2.162089 41.3778005, 2.1622369 41.3779131, 2.16227 41.377938, 2.1622779 41.3779439, 2.1622944 41.3779563, 2.1629584 41.3784536, 2.1630161 41.3784974, 2.1631295 41.3785831, 2.1631907 41.3786495, 2.1632305 41.3786849, 2.1632598 41.3787109, 2.1632993 41.3787309, 2.1633385 41.3787432, 2.1634097 41.3787659, 2.1638551 41.3789074, 2.1642411 41.3790076, 2.1643029 41.3790237, 2.1647538 41.3791329, 2.1649957 41.3792018, 2.1650818 41.3792263, 2.1654441 41.3793415, 2.165734 41.3794321, 2.1659191 41.3794452, 2.1660136 41.3794522, 2.1660122 41.3794727, 2.1663382 41.3794996, 2.1663555 41.3795005, 2.1663672 41.3795014, 2.1670208 41.3795539, 2.1670824 41.3795588, 2.1673195 41.3795872, 2.1676227 41.3796638, 2.1680181 41.3797629, 2.1680628 41.3797775, 2.1681284 41.3798001, 2.1684484 41.3798895, 2.1684656 41.3798943, 2.1684703 41.3798967, 2.1687952 41.3799997, 2.1688579 41.3800197, 2.1691036 41.3800864, 2.1691273 41.3800932, 2.1691434 41.3800975, 2.1695169 41.3802124, 2.1696074 41.3802404, 2.169617 41.3802233, 2.1696928 41.3802441, 2.1697559 41.3802606, 2.1701137 41.3803544, 2.1701498 41.380365, 2.1701952 41.3803787, 2.1704212 41.3804469, 2.1707788 41.3805587, 2.1708255 41.3805733, 2.1709032 41.3805977, 2.1710231 41.3806351, 2.1711584 41.380671, 2.1714052 41.3807406, 2.1717791 41.3808434, 2.171917 41.3808682, 2.1720039 41.3808834, 2.1720288 41.3808881, 2.1722049 41.3809212, 2.1722654 41.3809365, 2.1723156 41.3809492, 2.1724354 41.3809904, 2.1729841 41.3812106, 2.1730535 41.3812409, 2.1731034 41.3812513, 2.1731942 41.3812571, 2.1732738 41.3812925, 2.1733006 41.3813067, 2.1733406 41.3813264, 2.1733545 41.3813333, 2.1734644 41.3813799, 2.1735201 41.3813182, 2.1737648 41.3813822, 2.1741088 41.3814794, 2.1745904 41.381585, 2.1748314 41.3816361, 2.174953 41.3816696, 2.1752734 41.3817523, 2.1755125 41.3818376, 2.1754591 41.3818838, 2.175658 41.3820472, 2.1757758 41.3821372, 2.1759893 41.3821787, 2.1760519 41.382197, 2.1762902 41.3822986, 2.1766007 41.3825569, 2.1766169 41.3825711, 2.1768161 41.3824386, 2.177231 41.3827668, 2.1773109 41.3828301, 2.1773562 41.3828659, 2.1773736 41.3828796, 2.177603 41.3830577, 2.1779638 41.3833366, 2.1781405 41.3834783, 2.1784419 41.3837278, 2.1784624 41.3837452, 2.1785024 41.3837787, 2.178613 41.3838717, 2.1786474 41.3839005, 2.1787338 41.3839657, 2.1789143 41.3838263, 2.1789766 41.3838645, 2.1790093 41.3838777, 2.17905 41.3838925, 2.1792131 41.3838628, 2.1793535 41.3838374, 2.1798383 41.3837426, 2.1801383 41.3837065, 2.1804089 41.3836662, 2.1805885 41.3836318, 2.1806593 41.3836211, 2.1808812 41.3835822, 2.1814902 41.3835332, 2.1815178 41.3835232, 2.1816809 41.3834646, 2.1818262 41.383394, 2.1819169 41.38335, 2.1820253 41.3834124, 2.182048 41.3834287, 2.1825213 41.383212, 2.1827297 41.3831242, 2.1827853 41.3831008, 2.1828595 41.3830662, 2.1829182 41.383044, 2.1829346 41.3830374, 2.1829571 41.3830318, 2.1832527 41.3829586, 2.1832633 41.3829538, 2.183372 41.3830921, 2.1833907 41.383136, 2.1834013 41.3831626, 2.183434 41.3832037, 2.1836794 41.3831003, 2.1838652 41.3832084, 2.1838918 41.3832401, 2.1839527 41.3833124, 2.1840504 41.3834284, 2.1843545 41.3837896, 2.1844815 41.3837275, 2.1845106 41.3837641, 2.1847035 41.3839954, 2.184851 41.3841645, 2.1851105 41.3844516, 2.1851446 41.3844894, 2.1854585 41.3848849, 2.1856827 41.3851166, 2.1857593 41.3852136, 2.1859105 41.3853744, 2.1859319 41.3853966, 2.1859555 41.3854208, 2.1863154 41.3851595, 2.1864822 41.3850466, 2.1865783 41.3849975, 2.1866557 41.3849645, 2.1867935 41.3849086, 2.1869815 41.3848551, 2.1869915 41.3848785, 2.1870028 41.3849022, 2.187147 41.3848611, 2.1873712 41.3848037, 2.1876317 41.3847547, 2.1878215 41.3847271, 2.1880483 41.3847058, 2.1881367 41.3846998, 2.1882348 41.3846932, 2.1885095 41.3846878, 2.1887653 41.3847029, 2.1890598 41.3847379, 2.1892237 41.3847693, 2.1895201 41.3848357, 2.1898019 41.3849296, 2.1901999 41.3850798, 2.1905231 41.3852242, 2.190834 41.3853706, 2.1910426 41.3854969, 2.1912425 41.3856422, 2.1914755 41.3858416, 2.1915742 41.3859481, 2.1917986 41.3861819, 2.1919478 41.3863375, 2.1920823 41.3865013, 2.1921913 41.3866298, 2.192324 41.3867918, 2.1924268 41.3869308, 2.1924956 41.3870193)"
